clade_name	paleofeces_SRR12557734_metaphlan_output	paleofeces_SRR12557733_metaphlan_output	paleofeces_SRR12557722_metaphlan_output	paleofeces_SRR12557711_metaphlan_output	paleofeces_SRR12557707_metaphlan_output	paleofeces_SRR12557706_metaphlan_output	paleofeces_SRR12557705_metaphlan_output	paleofeces_SRR12557704_metaphlan_output	soil_ERR3761406_metaphlan_output	soil_ERR3761405_metaphlan_output	soil_ERR3761404_metaphlan_output	soil_ERR3761403_metaphlan_output	soil_ERR3761402_metaphlan_output	soil_ERR3761401_metaphlan_output	gut_3851QX_metaphlan_output	gut_3825KV_metaphlan_output	gut_3775ZT_metaphlan_output	gut_3219XI_metaphlan_output	gut_2874RA_metaphlan_output	gut_2569VO_metaphlan_output	gut_2360TL_metaphlan_output	gut_2221WA_metaphlan_output	gut_2025XZ_metaphlan_output	gut_1925KA_metaphlan_output	gut_1886QS_metaphlan_output	gut_1733CQ_metaphlan_output	gut_1680RO_metaphlan_output	gut_1574UD_metaphlan_output	gut_1469LP_metaphlan_output	gut_1421JE_metaphlan_output	gut_1124PD_metaphlan_output	gut_0782JV_metaphlan_output	gut_0477QJ_metaphlan_output	gut_0282ZU_metaphlan_output
s__GGB4644_SGB6428	688.0	30.0	5104.0	64796.0	351.0	0	0	13606.0	0	0	0	0	0	0	0	0	0	0	23726.0	0	0	0	1672.0	24683.0	1181.0	31575.0	18029.0	0	21712.0	0	0	0	16471.0	0
s__GGB4644_SGB6430	0	0	0	1651.0	0	97.0	0	0	0	0	0	0	0	0	0	0	0	637.0	0	0	0	0	0	0	0	0	0	0	0	0	0	5395.0	0	0
s__GGB4701_SGB6508	28161.0	271741.0	9458.0	0	0	0	0	0	0	0	0	0	0	0	46810.0	0	0	0	0	0	0	0	10830.0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4702_SGB6509	201.0	319958.0	4328.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4703_SGB6510	16787.0	85671.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4640_SGB6419	379827.0	166902.0	27412.0	49.0	0	48900.0	0	0	0	0	0	0	0	0	0	0	0	3395.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB37878_SGB47372	115016.0	27608.0	0	0	0	9088.0	3453.0	0	0	0	0	0	0	0	0	0	0	4996.0	0	0	0	0	0	0	5509.0	0	700.0	0	51164.0	0	0	0	0	0
s__GGB4638_SGB6417	107877.0	295616.0	69755.0	0	0	100695.0	0	0	0	0	0	0	0	0	0	0	0	458.0	0	0	0	0	0	0	0	0	0	0	0	0	0	173.0	0	0
s__GGB4641_SGB6420	4155117.0	0	0	0	0	111083.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2290.0	0	0	0	0	0	0	0	0	39062.0	0	0
s__GGB4655_SGB6442	0	205681.0	0	0	0	0	0	0	0	0	0	0	0	0	2152.0	5149.0	0	91435.0	0	0	0	0	0	1542.0	0	0	121196.0	0	0	0	0	1412.0	0	0
s__GGB4657_SGB6444	0	20952.0	0	0	0	1988.0	0	0	0	0	0	0	0	0	0	20.0	0	2226.0	0	0	0	0	0	0	11335.0	0	0	0	0	0	0	0	0	0
s__GGB4658_SGB6445	0	163.0	0	0	0	0	4303.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4661_SGB6449	0	368720.0	26249.0	0	0	39281.0	0	0	0	0	0	0	0	0	0	0	0	0	12544.0	0	0	4450.0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4662_SGB6450	0	0	5957.0	4152.0	0	13941.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61059.0	0	0	0	0	0	0	0	0
s__GGB4663_SGB6451	0	85742.0	74.0	0	0	20400.0	0	0	0	0	0	0	0	0	0	106.0	0	0	0	0	0	0	0	0	0	0	30164.0	0	0	0	0	0	0	0
s__GGB4664_SGB6452	0	1512522.0	0	440.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7906.0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4667_SGB6456	209218.0	0	5618.0	2296.0	0	53562.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	80.0	0	0	0	0	0	0	0
s__GGB4669_SGB6458	0	57993.0	165088.0	3581.0	19279.0	1099.0	21115.0	880128.0	0	0	0	0	0	0	0	0	0	0	0	0	84089.0	0	0	0	0	494.0	0	0	0	0	0	0	0	0
s__GGB4554_SGB6285	0	0	0	0	0	0	0	79397.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB9345_SGB14311	1350762.0	670615.0	407078.0	328758.0	0	520107.0	0	8995.0	0	0	0	0	0	0	8281.0	0	0	0	8737.0	0	1253.0	0	0	0	0	2029.0	0	0	0	0	0	17162.0	0	0
s__GGB13694_SGB21051	0	983.0	388.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB2958_SGB3940	2316818.0	141441.0	416477.0	195078.0	1567.0	240177.0	1378.0	9426.0	0	0	0	0	0	0	11622.0	0	0	0	28280.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB13313_SGB20559	2694.0	999.0	1689.0	0	0	2562.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB2996_SGB3983	817565.0	790959.0	18632.0	10011.0	0	139314.0	0	11990.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2940.0	0	0
s__GGB2998_SGB3988	142104.0	1600.0	18991.0	72097.0	0	15662.0	22621.0	71771.0	0	0	0	0	0	0	531.0	0	0	0	4201.0	286.0	0	0	0	0	0	3561.0	646.0	0	7049.0	0	0	783.0	98.0	7189.0
s__GGB2998_SGB3989	131990.0	75053.0	646.0	3431.0	0	42810.0	4564.0	211.0	0	0	0	0	0	0	1334.0	0	0	0	7468.0	0	0	0	0	0	0	3285.0	0	0	0	0	0	9469.0	0	0
s__GGB58485_SGB80143	74565.0	137.0	1015.0	7133.0	2951.0	51087.0	40834.0	1550.0	0	0	0	0	0	0	1579.0	1297.0	0	396.0	3426.0	0	0	0	0	1626.0	0	1278.0	1307.0	263.0	11818.0	0	715.0	991.0	129.0	2005.0
s__GGB3004_SGB106198	0	0	0	0	68262.0	0	5653.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3057_SGB4059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201.0	0	0	0	0	0
s__GGB3058_SGB4060	4604.0	0	0	0	34658.0	0	0	0	0	0	0	0	0	0	3061.0	0	0	0	0	0	0	0	0	0	0	23685.0	452.0	0	0	0	0	0	0	0
s__GGB3100_SGB4108	0	28.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3105_SGB4114	125019.0	1001519.0	151.0	21325.0	3441.0	0	0	0	0	0	0	0	0	0	28150.0	5118.0	0	0	19711.0	0	0	0	0	0	12949.0	0	0	0	0	0	2248.0	0	0	0
s__GGB3109_SGB4121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2213.0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3110_SGB4122	45875.0	6797.0	1605.0	171572.0	0	0	0	0	0	0	0	0	0	0	5779.0	0	0	0	0	0	0	0	0	979.0	0	0	0	1194.0	0	0	0	0	355.0	0
s__GGB3118_SGB4130	58615.0	18571.0	53076.0	36661.0	2713.0	42772.0	0	0	0	0	0	0	0	0	13150.0	289.0	1380.0	1797.0	3181.0	0	166.0	1677.0	1044.0	7314.0	2157.0	5121.0	18499.0	0	23994.0	0	591.0	7077.0	1665.0	15368.0
s__GGB3124_SGB4136	0	3548.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3130_SGB4143	17717.0	62086.0	25097.0	81790.0	0	4097.0	0	43605.0	0	0	0	0	0	0	0	3321.0	0	0	2269.0	0	0	6262.0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3135_SGB4148	0	48.0	2308.0	117.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3138_SGB4151	0	0	13100.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3140_SGB4153	18132.0	30.0	36067.0	22725.0	1207.0	26037.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19020.0	0	0	0	0	340.0	0	0	0	0	0	934.0	0	0
s__GGB3141_SGB4154	0	20241.0	11242.0	18519.0	0	32659.0	0	0	0	0	0	0	0	0	0	0	0	2174.0	0	0	0	0	0	0	0	48055.0	3217.0	0	0	0	0	0	0	0
s__GGB3142_SGB4155	161324.0	138241.0	45700.0	142304.0	2727.0	22152.0	729.0	0	0	0	0	0	0	0	0	0	0	0	793.0	0	0	5054.0	0	2375.0	1977.0	0	0	0	0	0	629.0	0	0	0
s__GGB3175_SGB4190	346.0	0	0	0	0	25413.0	0	0	0	0	0	0	0	0	0	0	0	3034.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3175_SGB4191	6422.0	82474.0	12652.0	13060.0	0	43643.0	2402.0	0	0	0	0	0	0	0	0	0	0	0	0	113400.0	0	0	0	0	0	0	0	0	0	39748.0	1973.0	0	8019.0	130618.0
s__GGB3176_SGB4193	0	562.0	70601.0	21456.0	0	0	0	0	0	0	0	0	0	0	121932.0	0	0	0	0	0	4187.0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3176_SGB4194	0	0	282.0	2737.0	0	0	38867.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23517.0	1225.0	11626.0	0	0	0	0	312249.0	0	11132.0	0	0	0
s__GGB3178_SGB4200	173960.0	815098.0	1331236.0	255383.0	1729.0	68896.0	0	1454.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	70.0	0	0	0	0	0	0	0
s__GGB51124_SGB71345	0	0	28785.0	179802.0	94325.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB13580_SGB20916	0	6464.0	35829.0	8039.0	8281.0	30137.0	443.0	1985.0	0	0	0	0	0	0	0	0	14362.0	20779.0	0	0	3595.0	0	2858.0	0	0	0	0	0	0	0	0	0	5665.0	0
s__GGB3183_SGB4206	508567.0	9702.0	114649.0	24483.0	0	11870.0	0	3573.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79719.0	0	0	0	0	0	0	0	0
s__GGB3253_SGB4300	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11831.0	3107.0	77121.0	0	0	0	0	0	0	0	0	519931.0	0	0	0	0	0	0	0
s__GGB3254_SGB4301	52192.0	132406.0	34575.0	0	0	28620.0	0	274744.0	0	0	0	0	0	0	26321.0	0	0	0	13195.0	0	0	0	3457.0	0	0	29951.0	0	0	0	0	0	0	0	0
s__GGB3286_SGB4340	68035.0	85.0	2904.0	41081.0	0	0	190.0	0	0	0	0	0	0	0	2251.0	0	0	0	0	0	0	0	0	1805.0	0	0	0	0	0	0	0	3274.0	0	0
s__GGB3288_SGB4342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2354.0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3289_SGB4343	23851.0	89.0	23795.0	3709.0	0	3417.0	0	0	0	0	0	0	0	0	1000.0	0	0	0	15560.0	0	0	0	0	0	0	2285.0	0	0	0	0	0	1374.0	0	0
s__GGB18290_SGB20876	155654.0	337548.0	45915.0	0	0	18659.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB51648_SGB4350	914366.0	143810.0	68723.0	259789.0	0	638669.0	2073179.0	3267.0	0	0	0	0	0	0	452432.0	8304.0	0	37846.0	0	0	365.0	0	95935.0	0	22000.0	615838.0	58528.0	12253.0	32177.0	70414.0	0	8687.0	327.0	98910.0
s__GGB3301_SGB4361	1239638.0	98729.0	0	95172.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB13532_SGB14832	282966.0	7170.0	107786.0	62056.0	0	19595.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36365.0	0	0
s__GGB3304_SGB4365	0	338555.0	356.0	118121.0	885.0	0	1594.0	897.0	0	0	0	0	0	0	128678.0	0	1272.0	0	0	0	4483.0	0	0	44872.0	0	18836.0	0	0	0	0	0	0	0	0
s__GGB3304_SGB4367	365504.0	0	1077303.0	5191.0	3268920.0	213088.0	3397567.0	2476640.0	0	0	0	0	0	0	101778.0	0	0	0	190964.0	0	141052.0	16448.0	0	0	0	0	0	33077.0	2404.0	0	0	198065.0	22062.0	144158.0
s__GGB3306_SGB4371	0	0	107482.0	1563.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18078.0	0	0
s__GGB3306_SGB4372	11823.0	37550.0	548171.0	419334.0	0	49151.0	0	0	0	0	0	0	0	0	0	13318.0	0	0	141972.0	0	0	0	0	20885.0	0	0	1038.0	909.0	0	0	0	0	0	0
s__GGB3306_SGB4373	0	215140.0	199950.0	456614.0	330.0	140223.0	316.0	475.0	0	0	0	0	0	0	485030.0	0	0	0	0	0	17998.0	55752.0	1789.0	0	10508.0	1828.0	0	0	0	0	0	0	0	0
s__GGB13533_SGB20850	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2736.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3316_SGB4385	0	0	288.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3320_SGB4391	0	1408.0	21397.0	0	0	98311.0	18581.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3321_SGB4394	283817.0	167403.0	18713.0	205917.0	232804.0	64433.0	74789.0	4111.0	0	0	0	0	0	0	165080.0	5125.0	0	1080.0	157362.0	0	0	2253.0	0	5312.0	0	11334.0	5830.0	8624.0	54043.0	0	0	11897.0	0	5339.0
s__GGB3321_SGB4395	0	0	2867.0	5152.0	0	52424.0	0	0	0	0	0	0	0	0	4565.0	0	0	0	0	0	0	1422.0	2684.0	6332.0	1140.0	0	3408.0	6061.0	1420.0	559.0	0	23566.0	0	0
s__GGB3321_SGB4396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35070.0	0	0	0	0	0	0	0
s__GGB39037_SGB4393	157503.0	0	19722.0	137737.0	0	0	0	0	0	0	0	0	0	0	29382.0	0	0	0	0	0	0	0	0	3274.0	0	0	0	0	0	0	1484.0	1724.0	0	0
s__GGB3351_SGB4434	26159.0	0	14771.0	17248.0	0	2958.0	0	6768.0	0	0	0	0	0	0	33741.0	0	0	334.0	1105.0	0	0	0	0	0	411.0	0	303.0	0	4668.0	0	0	0	0	0
s__GGB3491_SGB4665	95421.0	6532.0	0	760.0	0	7560.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3717_SGB5040	6424.0	9717.0	111.0	1396.0	1188.0	713.0	2428.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3730_SGB5060	0	0	0	0	3225.0	0	0	0	0	0	0	0	0	0	3308.0	704.0	18.0	1549.0	0	0	0	0	629.0	1745.0	0	0	6269.0	0	2711.0	0	0	479.0	0	1798.0
s__GGB3731_SGB5063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7545.0	53598.0	0	0	0	0	0	0	214109.0	76275.0	0	0	37250.0	0	0	0	970.0
s__GGB51269_SGB5061	35601.0	11130.0	2615.0	277012.0	0	0	3720.0	0	0	0	0	0	0	0	0	1294.0	0	6958.0	0	0	0	0	0	0	0	0	82832.0	0	128951.0	0	6038.0	0	0	0
s__GGB51269_SGB5062	23974.0	3132.0	24096.0	377415.0	176.0	27345.0	9933.0	0	0	0	0	0	0	0	0	8500.0	0	111072.0	0	0	0	576.0	0	0	116271.0	7852.0	30560.0	279.0	182348.0	107637.0	9341.0	0	0	0
s__GGB3751_SGB5099	0	0	13223.0	586.0	0	5006.0	0	71142.0	0	0	0	0	0	0	8400.0	0	1842.0	603.0	0	0	63421.0	0	6894.0	14772.0	10152.0	21355.0	2442.0	300.0	26079.0	0	0	0	4644.0	0
s__GGB3752_SGB5100	10514.0	57907.0	19462.0	0	0	0	0	5363.0	0	0	0	0	0	0	2903.0	0	0	0	0	0	0	0	15045.0	0	1189.0	0	0	0	0	0	0	0	0	0
s__GGB3753_SGB5101	964724.0	713221.0	2995.0	0	0	618.0	0	53747.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB3256_SGB4303	0	0	0	0	0	0	0	1182.0	0	0	0	0	0	0	0	0	0	1959.0	58974.0	123398.0	9146.0	65840.0	945.0	82594.0	0	0	666.0	0	1702.0	6060.0	0	0	5440.0	371536.0
s__GGB41458_SGB58520	89600.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB49418_SGB69331	90647.0	28200.0	17183.0	64094.0	4781.0	28062.0	25260.0	35057.0	0	0	0	0	0	0	2150.0	0	0	0	352.0	0	0	0	0	0	427.0	0	0	0	0	0	0	0	0	1163.0
s__GGB4533_SGB97508	3716.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB27085_SGB47330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2315.0	0	0
s__GGB4535_SGB6249	1540577.0	65747.0	17405.0	0	0	263630.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4536_SGB6250	135840.0	16902.0	3660.0	0	0	65624.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29077.0	0	0	0	0	0	0	0
s__GGB4541_SGB6262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10807.0	0	0	0	0	0	0	25217.0	0	0	3253.0	0	0	0	0	0	0
s__GGB4542_SGB6263	54686.0	0	0	0	0	179035.0	0	0	0	0	0	0	0	0	0	0	0	19873.0	0	0	0	0	5453.0	0	8581.0	0	0	3105.0	0	0	0	0	0	0
s__GGB4543_SGB6264	23332.0	32403.0	0	9422.0	0	0	0	0	0	0	0	0	0	0	0	1344.0	0	0	0	0	0	0	0	0	2529.0	0	2840.0	0	0	0	0	0	0	0
s__GGB4548_SGB6270	0	0	83549.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4549_SGB6271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	312741.0	0	0	0	0	0	0	0	0	6268.0	0	0	0	0	0	0	0	0	0	0
s__GGB4550_SGB6272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6322.0	0	0	0	1371.0	0	0	0	0	0	6742.0	0	0	0	0	0	0	0
s__GGB4552_SGB6274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8955.0	0	18147.0	29332.0	1115.0	0	0	0	0	0	0
s__GGB4552_SGB6276	0	5443.0	0	0	0	14320.0	0	18896.0	0	0	0	0	0	0	0	3406.0	5579.0	1214.0	0	0	14103.0	10798.0	6515.0	8136.0	384.0	0	6972.0	0	0	0	0	17394.0	0	0
s__GGB4557_SGB6288	1798427.0	0	0	271.0	0	1184.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4558_SGB6289	235651.0	7255.0	33259.0	0	0	0	0	0	0	0	0	0	0	0	24856.0	0	0	709.0	0	0	0	0	0	0	0	0	4742.0	0	0	0	0	0	0	0
s__GGB4558_SGB6290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2664.0	0	0
s__GGB4558_SGB6291	2391036.0	0	39820.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15096.0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4559_SGB6292	304356.0	164.0	1626.0	80857.0	0	24661.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2641.0	0	0	0	0	9720.0	0	0
s__GGB4559_SGB6293	0	91.0	31879.0	0	0	62560.0	0	0	0	0	0	0	0	0	137301.0	0	0	0	0	0	0	0	0	0	0	1197.0	0	0	0	0	0	17151.0	0	0
s__GGB4564_SGB6301	0	101948.0	1167.0	0	0	36770.0	0	0	0	0	0	0	0	0	0	0	0	19399.0	0	0	0	0	0	3199.0	7997.0	0	2211.0	0	0	0	0	0	0	0
s__GGB4564_SGB6302	0	414.0	1774.0	0	0	29.0	0	0	0	0	0	0	0	0	0	0	0	775.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4567_SGB6308	0	3621473.0	0	329581.0	0	67610.0	0	3823.0	0	0	0	0	0	0	4072.0	0	0	129.0	0	0	0	0	0	0	0	0	418.0	0	0	0	0	0	0	0
s__GGB4568_SGB6309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1349.0	27079.0	0	0	0	0	0	0	0	52398.0	0	0	0	0	0	0	0
s__GGB4569_SGB6310	20534.0	27427.0	101040.0	522.0	0	243949.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32465.0	0	0	7964.0	0	0	0	1668.0	0	0	0
s__GGB4569_SGB6311	255726.0	0	11160.0	0	0	81645.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4569_SGB6312	27260165.0	6777.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17317.0	0	0
s__GGB4570_SGB6313	0	230891.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	459.0	2712.0	0	0	0	0	0	0	0
s__GGB4571_SGB6321	0	0	0	0	0	0	3083.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4574_SGB6324	0	82225.0	0	0	0	0	0	398.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	52863.0	188.0	0	0	0	0	0	0
s__GGB4576_SGB6326	0	295730.0	333377.0	0	1429.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4578_SGB6328	2108.0	2746.0	1755.0	0	543.0	17576.0	52.0	62745.0	0	0	0	0	0	0	0	0	7379.0	32963.0	0	0	6684.0	0	77310.0	3870.0	0	172258.0	6412.0	0	0	0	8390.0	0	3898.0	0
s__GGB4579_SGB6329	0	0	0	0	0	0	52639.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4580_SGB6330	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19789.0	0	0	0	0	0	0	0	0	0
s__GGB4583_SGB6334	831.0	18941.0	0	1073.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5903.0	0	0	0	0	0	0	0	0
s__GGB4584_SGB6338	39968.0	26195.0	0	10482.0	0	2267.0	0	17905.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2218.0	1740.0	8108.0	0	0	0	274.0	0	0	0
s__GGB4585_SGB6340	500936.0	0	2806.0	3387.0	0	19057.0	0	14156.0	0	0	0	0	0	0	0	2918.0	30255.0	209.0	0	0	571.0	4945.0	1937.0	212.0	5468.0	45264.0	11318.0	0	0	0	0	55901.0	0	0
s__GGB4586_SGB6343	33279.0	0	1265.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5815.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4586_SGB6344	3686.0	1178.0	0	6144.0	0	0	0	0	0	0	0	0	0	0	0	643.0	0	0	0	0	0	0	0	0	8539.0	0	244.0	0	0	0	0	0	0	0
s__GGB4587_SGB6346	0	0	0	1637.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1236.0	0	0
s__GGB4588_SGB6347	36193.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4589_SGB6348	0	52798.0	0	45258.0	0	0	0	0	0	0	0	0	0	0	0	0	0	67788.0	0	0	0	0	0	5687.0	0	22720.0	72464.0	0	0	0	5975.0	0	0	0
s__GGB4591_SGB6350	0	0	0	0	3028.0	0	0	1372.0	0	0	0	0	0	0	0	0	0	2026.0	0	0	0	3211.0	487.0	272.0	0	0	1012.0	0	0	0	0	0	0	0
s__GGB4593_SGB6353	0	0	0	0	0	0	110474.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11934.0	0	0	0	0
s__GGB4596_SGB6358	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17714.0	0	0	54370.0	64595.0	0	0	0	0	0	0	0
s__GGB4597_SGB6359	0	4316.0	1288.0	0	0	10387.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__GGB4599_SGB6362	0	410681.0	0	0	3610.0	0	4651.0	0	0	0	0	0	0	0	0	0	0	179807.0	0	0	0	0	0	0	0	0	0	0	0	0	2878.0	0	0	0
s__GGB4602_SGB6365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1401.0	0	0	0	0	0	0	1331.0	0	0	0	15336.0	0	0	0	0	0	0	0
s__GGB4603_SGB6367	13387.0	66817.0	0	17537.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	898.0	618.0	0	9499.0	48391.0	0	0	0	29.0	0	0	0
s__GGB4604_SGB6369	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2318.0	0	0	0	0	0	0	0	3142.0	0	42512.0	0	0	0	0	0
s__GGB4604_SGB6370	997.0	0	0	0	0	0	0	1174.0	0	0	0	0	0	0	0	0	2013.0	0	0	0	0	0	2225.0	0	0	0	18066.0	0	0	0	450.0	0	0	0
